Customer_ID,Age,Gender,Region,Employment_Status,Education_Level,Years_Driving,Car_Make,Car_Model,Manufacture_Year,Annual_Mileage,Number_of_Accidents,Number_of_Claims,Car_Value,Premium_Amount,Marital_Status,Has_AntiTheft_Device,Policy_Term,Credit_Score,Vehicle_Usage,Credit_Category
4720,51,Male,Limpopo,Employed,Postgraduate,10,Mercedes,GLA,2010,48376,2,0,300869,6269,Widowed,0,6,624,Business,Fair
4721,26,Female,Mpumalanga,Employed,High School,8,Ford,EcoSport,2007,17618,0,0,124217,2692,Widowed,0,6,506,Business,Poor
4722,41,Male,Eastern Cape,Self-employed,Postgraduate,23,BMW,118i,2010,26478,0,0,1413907,28459,Married,1,12,518,Business,Poor
4723,25,Male,Free State,Employed,Diploma,7,Hyundai,Tucson,2012,24247,0,0,564149,11418,Widowed,1,12,600,Private,Fair
4724,24,Male,North West,Student,Postgraduate,6,Hyundai,Creta,2008,34028,0,0,1334540,26819,Single,1,12,816,Private,Excellent
4725,53,Male,Gauteng,Unemployed,High School,35,Hyundai,i20,2018,8974,0,0,121285,2634,Divorced,0,12,449,Commercial,Poor
4726,35,Female,Limpopo,Unemployed,High School,17,Mercedes,GLA,2019,32265,1,0,919822,18617,Widowed,1,24,779,Commercial,Very Good
4727,20,Female,North West,Student,Degree,2,Ford,EcoSport,2004,25730,1,2,1265381,25576,Married,0,12,423,Commercial,Poor
4728,45,Female,Gauteng,Unemployed,High School,12,Hyundai,Creta,2009,21096,0,2,1101539,22263,Single,0,24,739,Business,Good
4729,23,Female,Gauteng,Employed,Diploma,5,Hyundai,Creta,2012,21679,0,0,291206,6042,Divorced,0,6,508,Business,Poor
4730,61,Female,North West,Employed,High School,43,Ford,Fiesta,2004,52511,1,0,664864,13430,Divorced,1,12,705,Business,Good
4731,61,Female,Limpopo,Employed,Degree,43,Ford,Fiesta,2022,44270,1,0,524319,10601,Single,1,6,681,Private,Good
4732,38,Female,Gauteng,Unemployed,High School,9,BMW,118i,2002,21329,1,0,275207,5719,Married,0,24,717,Private,Good
4733,45,Male,Eastern Cape,Employed,High School,24,Hyundai,Tucson,2016,17921,0,0,446514,9098,Widowed,1,12,635,Private,Fair
4734,57,Female,North West,Self-employed,Postgraduate,20,Mercedes,A200,2021,31922,1,2,924560,18709,Married,1,24,829,Commercial,Excellent
4735,71,Female,Mpumalanga,Retired,Degree,26,Ford,EcoSport,2009,39656,0,0,1330339,26783,Widowed,0,6,709,Private,Good
4736,71,Female,Northern Cape,Retired,Postgraduate,5,Hyundai,i20,2016,18012,0,1,388780,8031,Divorced,1,6,669,Commercial,Fair
4737,18,Male,Mpumalanga,Student,Degree,0,Toyota,Hilux,2005,30549,0,0,1458782,29375,Single,1,24,762,Commercial,Very Good
4738,53,Female,Free State,Employed,Degree,28,Toyota,Hilux,2023,42425,0,0,552991,11300,Divorced,1,12,333,Commercial,Poor
4739,38,Female,Free State,Employed,Degree,20,Ford,Fiesta,2013,51422,1,1,492811,10010,Married,1,12,597,Private,Fair
4740,60,Female,Western Cape,Self-employed,Degree,40,Ford,EcoSport,2008,53331,1,0,66824,1510,Widowed,1,24,814,Commercial,Excellent
4741,52,Male,Limpopo,Employed,Degree,7,Volkswagen,Golf,2023,51229,0,0,763802,15520,Single,1,24,718,Commercial,Good
4742,30,Female,KwaZulu-Natal,Employed,Degree,12,Ford,Fiesta,2004,28131,1,0,279902,5852,Single,0,24,371,Business,Poor
4743,74,Male,Mpumalanga,Retired,High School,54,Hyundai,Creta,2022,58850,0,0,1154020,23238,Single,0,24,840,Commercial,Excellent
4744,66,Male,Gauteng,Retired,High School,22,Toyota,Corolla,2021,30609,1,0,1166207,23580,Divorced,0,24,545,Commercial,Poor
4745,71,Male,Mpumalanga,Retired,High School,18,Volkswagen,Golf,2019,43871,0,0,789565,15999,Widowed,0,6,809,Business,Excellent
4746,71,Male,Mpumalanga,Retired,Diploma,15,Mercedes,C200,2007,16651,0,0,703726,14307,Divorced,1,24,418,Business,Poor
4747,27,Female,Eastern Cape,Employed,Degree,9,BMW,X5,2015,18341,2,1,704692,14289,Married,0,24,764,Business,Very Good
4748,70,Male,Free State,Retired,High School,39,BMW,118i,2006,31068,0,0,712463,14430,Widowed,1,24,456,Business,Poor
4749,61,Male,Free State,Self-employed,Degree,43,Mercedes,A200,2022,31773,0,1,1488906,29935,Single,1,24,484,Business,Poor
4750,64,Female,Eastern Cape,Employed,Postgraduate,5,Mercedes,GLA,2001,18000,1,1,1126447,22737,Widowed,1,6,695,Private,Good
4751,70,Male,Northern Cape,Retired,Diploma,40,BMW,118i,2008,29872,0,1,496541,10125,Widowed,0,24,535,Business,Poor
4752,27,Male,Eastern Cape,Unemployed,Degree,9,Toyota,Fortuner,2020,6512,0,0,1082914,21815,Single,1,24,489,Private,Poor
4753,63,Male,Western Cape,Employed,High School,5,Hyundai,Creta,2009,33303,1,0,492070,10061,Divorced,1,24,803,Business,Excellent
4754,30,Male,KwaZulu-Natal,Student,Diploma,12,Toyota,Fortuner,2018,20287,1,0,301375,6221,Divorced,0,6,368,Private,Poor
4755,54,Male,Gauteng,Unemployed,Postgraduate,36,Ford,Ranger,2003,11628,1,1,412893,8452,Single,1,24,569,Commercial,Poor
4756,55,Male,Gauteng,Employed,Degree,7,BMW,320i,2012,30156,0,1,216597,4582,Single,0,12,630,Business,Fair
4757,41,Female,Eastern Cape,Employed,Diploma,2,BMW,X5,2001,30229,0,0,1292158,26080,Married,0,6,588,Private,Fair
4758,19,Female,Eastern Cape,Student,Degree,1,Mercedes,A200,2018,38805,1,0,822090,16632,Divorced,0,12,789,Business,Very Good
4759,39,Female,Northern Cape,Employed,Diploma,21,Toyota,Hilux,2005,16023,0,0,553755,11266,Widowed,1,12,405,Commercial,Poor
4760,34,Female,Limpopo,Student,High School,11,Mercedes,GLA,2015,19890,0,1,1234383,24918,Divorced,1,24,804,Commercial,Excellent
4761,53,Male,Eastern Cape,Employed,Degree,35,Mercedes,A200,2014,6603,0,1,1091119,21961,Divorced,1,6,653,Business,Fair
4762,31,Male,Eastern Cape,Employed,Degree,13,BMW,118i,2013,32390,0,1,765558,15484,Divorced,0,12,556,Private,Poor
4763,27,Male,North West,Employed,Degree,9,Mercedes,C200,2012,42796,0,0,421526,8585,Divorced,1,12,724,Business,Good
4764,52,Female,Western Cape,Employed,High School,33,Ford,Ranger,2016,28181,1,0,705187,14300,Divorced,1,12,470,Business,Poor
4765,42,Female,Western Cape,Employed,Diploma,9,Mercedes,A200,2017,51120,0,1,1094990,22113,Widowed,1,6,515,Private,Poor
4766,20,Male,Eastern Cape,Employed,High School,2,Toyota,Fortuner,2019,46046,0,0,528064,10826,Widowed,0,24,624,Commercial,Fair
4767,64,Male,Free State,Employed,Postgraduate,12,Toyota,Corolla,2000,14032,0,1,1185952,23956,Divorced,0,12,417,Private,Poor
4768,55,Female,KwaZulu-Natal,Employed,Postgraduate,10,Ford,EcoSport,2021,26578,0,0,1131138,22841,Married,1,24,408,Private,Poor
4769,34,Female,Eastern Cape,Employed,Postgraduate,16,BMW,320i,2003,45923,0,0,1490812,29992,Widowed,1,6,494,Commercial,Poor
4770,29,Female,North West,Employed,Diploma,11,Ford,EcoSport,2015,27482,0,0,240497,4934,Married,1,12,722,Business,Good
4771,71,Female,North West,Self-employed,Degree,11,Toyota,Fortuner,2017,43702,1,0,1389438,28033,Divorced,1,12,687,Commercial,Good
4772,69,Male,Free State,Retired,Diploma,33,Ford,Ranger,2009,49641,1,1,1473052,29645,Married,0,6,830,Business,Excellent
4773,41,Female,Gauteng,Unemployed,Postgraduate,20,Ford,Ranger,2019,27667,1,0,680644,13832,Single,0,12,704,Business,Good
4774,46,Female,Western Cape,Employed,Diploma,5,Ford,Fiesta,2007,25610,0,0,656338,13370,Single,0,6,461,Private,Poor
4775,60,Male,Gauteng,Self-employed,Degree,42,Mercedes,A200,2005,10021,1,0,487699,9935,Divorced,0,6,544,Business,Poor
4776,42,Male,Eastern Cape,Employed,Degree,24,Mercedes,A200,2016,45121,0,1,544412,11158,Divorced,0,6,350,Commercial,Poor
4777,53,Male,Mpumalanga,Unemployed,Diploma,32,BMW,320i,2004,47350,1,1,1329753,26752,Married,1,6,663,Private,Fair
4778,43,Female,Eastern Cape,Unemployed,Postgraduate,25,Volkswagen,Golf,2021,24629,2,0,77284,1710,Divorced,0,12,626,Business,Fair
4779,55,Female,Free State,Employed,Degree,31,Ford,Fiesta,2003,52282,1,0,1072542,21674,Divorced,1,12,494,Commercial,Poor
4781,37,Female,Gauteng,Self-employed,Degree,19,BMW,118i,2018,16790,1,0,629541,12810,Married,0,12,478,Commercial,Poor
4782,72,Male,Gauteng,Retired,Postgraduate,14,Mercedes,C200,2021,14002,1,0,1290181,26045,Widowed,1,12,650,Commercial,Fair
4783,45,Male,Northern Cape,Self-employed,Diploma,19,Toyota,Corolla,2008,11549,0,0,188477,3968,Widowed,1,24,430,Private,Poor
4784,33,Female,Limpopo,Employed,High School,15,Toyota,Fortuner,2012,16100,1,0,979602,19789,Widowed,1,6,540,Commercial,Poor
4785,64,Female,Free State,Unemployed,High School,24,Toyota,Fortuner,2006,49070,0,1,56865,1358,Married,0,24,593,Business,Fair
4786,34,Female,Limpopo,Student,Postgraduate,16,Mercedes,GLA,2021,5230,1,0,1146992,23078,Divorced,0,12,583,Private,Fair
4787,57,Male,Limpopo,Employed,Degree,32,Hyundai,i20,2017,32110,2,1,589200,12019,Divorced,1,6,439,Commercial,Poor
4788,45,Female,Northern Cape,Self-employed,Diploma,12,Mercedes,GLA,2021,26456,0,0,598032,12220,Single,0,12,411,Business,Poor
4789,29,Male,North West,Unemployed,Degree,11,BMW,118i,2022,10443,1,0,100491,2145,Divorced,1,24,495,Private,Poor
4790,44,Female,Mpumalanga,Self-employed,High School,21,BMW,118i,2017,25536,1,0,235360,4910,Single,1,12,394,Private,Poor
4791,71,Male,North West,Retired,High School,51,Mercedes,A200,2016,59534,1,0,1116828,22493,Widowed,1,6,758,Commercial,Very Good
4792,70,Male,Limpopo,Retired,Diploma,36,Hyundai,Tucson,2021,7101,0,0,161712,3412,Widowed,1,12,302,Private,Poor
4793,59,Female,Free State,Employed,Postgraduate,25,Ford,EcoSport,2007,15660,0,0,179114,3818,Divorced,1,6,434,Commercial,Poor
4794,64,Male,Free State,Employed,Diploma,46,Volkswagen,Polo,2010,9041,1,0,194697,4032,Married,1,24,691,Business,Good
4795,47,Male,Western Cape,Employed,High School,29,Toyota,Corolla,2005,31577,0,0,1058735,21271,Married,1,6,772,Private,Very Good
4796,58,Female,Free State,Unemployed,Diploma,14,Ford,EcoSport,2007,16675,0,1,63317,1507,Single,1,24,388,Business,Poor
4797,51,Male,Mpumalanga,Employed,High School,8,BMW,320i,2021,58306,0,0,55682,1302,Widowed,1,12,753,Private,Very Good
4798,54,Female,Western Cape,Employed,Degree,29,Mercedes,A200,2021,15669,0,0,1373953,27665,Widowed,0,24,560,Private,Poor
4799,23,Male,KwaZulu-Natal,Self-employed,High School,5,Volkswagen,Polo,2007,15686,0,1,604076,12346,Married,0,6,380,Commercial,Poor
4800,24,Male,KwaZulu-Natal,Employed,High School,6,Hyundai,Creta,2018,14634,1,1,1382023,27897,Single,0,6,547,Commercial,Poor
4801,49,Male,Western Cape,Employed,Diploma,31,Hyundai,Tucson,2014,59114,0,0,1144499,23038,Married,1,24,591,Private,Fair
4802,49,Male,Eastern Cape,Self-employed,Diploma,31,Volkswagen,Tiguan,2018,15098,0,1,1066505,21478,Widowed,0,6,590,Private,Fair
4803,70,Female,Gauteng,Retired,Diploma,12,Ford,EcoSport,2005,8284,0,0,179057,3814,Married,0,24,672,Business,Good
4804,42,Female,KwaZulu-Natal,Self-employed,Degree,24,Mercedes,C200,2003,41409,1,0,111318,2427,Widowed,0,12,536,Commercial,Poor
4805,50,Female,Free State,Employed,Diploma,12,Toyota,Corolla,2022,12896,0,0,250833,5256,Widowed,1,12,665,Commercial,Fair
4806,72,Male,Eastern Cape,Retired,Degree,18,Volkswagen,Tiguan,2006,24084,1,0,1011827,20494,Single,0,6,611,Commercial,Fair
4807,24,Male,Mpumalanga,Employed,Postgraduate,6,BMW,X5,2001,49933,0,1,234296,4880,Divorced,1,24,660,Commercial,Fair
4808,69,Female,KwaZulu-Natal,Retired,Diploma,48,Volkswagen,Golf,2001,52315,1,0,166122,3466,Single,0,24,645,Private,Fair
4809,74,Female,Gauteng,Retired,Diploma,50,Mercedes,GLA,2021,40628,0,0,164247,3458,Divorced,1,6,310,Business,Poor
4810,29,Female,Limpopo,Employed,Postgraduate,11,Hyundai,i20,2013,29708,1,0,1477215,29745,Widowed,0,12,663,Private,Fair
4811,33,Female,Western Cape,Employed,Postgraduate,15,Toyota,Hilux,2008,12333,0,0,1335382,26867,Single,0,12,694,Business,Good
4812,33,Male,Limpopo,Employed,Postgraduate,15,Ford,Ranger,2006,36659,2,0,789450,15956,Single,0,24,366,Private,Poor
4813,60,Female,North West,Employed,High School,35,Mercedes,C200,2021,51311,0,0,1279824,25818,Single,1,24,375,Commercial,Poor
4814,70,Male,North West,Self-employed,High School,49,Mercedes,A200,2004,23456,0,0,920864,18582,Married,0,24,370,Private,Poor
4815,53,Female,North West,Employed,High School,27,BMW,118i,2023,36703,1,0,139819,2963,Widowed,0,24,838,Private,Excellent
4816,30,Male,Northern Cape,Unemployed,Postgraduate,3,Toyota,Fortuner,2011,12566,0,0,1068983,21671,Single,1,12,323,Commercial,Poor
4817,24,Female,Northern Cape,Employed,Degree,6,Mercedes,C200,2017,50767,1,0,1338565,26993,Divorced,1,24,372,Private,Poor
4818,53,Female,North West,Employed,Diploma,35,Toyota,Hilux,2018,8916,0,0,817561,16527,Married,1,6,523,Business,Poor
4819,64,Male,North West,Employed,High School,46,BMW,118i,2015,59182,0,0,730533,14759,Married,0,6,740,Business,Very Good
4820,68,Male,North West,Retired,Postgraduate,41,Ford,EcoSport,2011,37815,0,0,813367,16451,Widowed,0,12,836,Commercial,Excellent
4821,26,Female,Gauteng,Employed,Diploma,8,Hyundai,Tucson,2005,27579,0,0,1426287,28731,Married,0,12,564,Private,Poor
4822,49,Male,KwaZulu-Natal,Unemployed,High School,31,Ford,Ranger,2000,39875,0,0,273515,5603,Single,1,12,608,Private,Fair
4823,28,Female,Eastern Cape,Unemployed,Postgraduate,10,Ford,Ranger,2011,11616,2,1,54147,1323,Widowed,0,6,523,Commercial,Poor
4824,25,Male,KwaZulu-Natal,Employed,Diploma,7,Toyota,Hilux,2023,13982,0,0,120246,2601,Widowed,1,12,786,Business,Very Good
4825,50,Female,Mpumalanga,Self-employed,High School,16,Volkswagen,Tiguan,2010,26956,0,0,630438,12803,Single,1,6,528,Private,Poor
4826,40,Female,Gauteng,Employed,High School,22,Volkswagen,Golf,2010,52923,0,0,1269943,25612,Widowed,0,24,415,Business,Poor
4827,42,Female,Limpopo,Employed,High School,5,Toyota,Hilux,2008,6877,0,0,915884,18546,Married,0,24,609,Private,Fair
4828,73,Female,Western Cape,Retired,High School,7,Hyundai,Tucson,2001,52854,1,0,666813,13563,Widowed,1,24,691,Business,Good
4829,25,Female,Free State,Employed,High School,7,Ford,EcoSport,2020,8861,0,0,1367110,27551,Widowed,1,12,783,Commercial,Very Good
4830,62,Female,Northern Cape,Employed,Postgraduate,41,BMW,320i,2007,20896,1,0,1422557,28693,Married,0,24,305,Commercial,Poor
4831,39,Female,Limpopo,Employed,Diploma,21,Toyota,Hilux,2000,34934,0,2,957384,19323,Married,0,24,725,Commercial,Good
4832,21,Female,Western Cape,Self-employed,High School,1,BMW,320i,2000,48071,0,1,179193,3785,Married,1,6,792,Private,Very Good
4833,57,Male,Free State,Employed,Diploma,25,BMW,320i,2011,52424,2,1,1326112,26690,Single,1,24,751,Private,Very Good
4834,20,Male,Western Cape,Employed,High School,2,BMW,X5,2003,37259,2,0,1105603,22295,Married,0,6,661,Private,Fair
4835,46,Male,Western Cape,Employed,Postgraduate,19,Mercedes,C200,2000,35515,1,0,491974,10086,Widowed,0,12,697,Commercial,Good
4836,58,Female,Western Cape,Employed,Postgraduate,24,Ford,Ranger,2011,35260,0,0,527426,10756,Single,1,12,492,Business,Poor
4837,46,Female,North West,Employed,Diploma,28,Volkswagen,Tiguan,2013,33185,0,0,1343097,26988,Divorced,0,12,812,Private,Excellent
4838,51,Female,Mpumalanga,Employed,High School,15,Volkswagen,Golf,2000,42475,0,0,1240989,25039,Divorced,1,12,548,Business,Poor
4839,51,Male,Gauteng,Employed,Postgraduate,33,BMW,X5,2011,47702,1,0,201708,4232,Divorced,0,6,369,Private,Poor
4840,45,Male,North West,Employed,High School,24,Mercedes,A200,2004,20266,0,0,760120,15405,Single,1,24,541,Business,Poor
4841,30,Male,Mpumalanga,Employed,High School,12,Mercedes,A200,2001,9069,0,0,121728,2606,Married,1,6,609,Business,Fair
4842,32,Male,Gauteng,Employed,Degree,14,Mercedes,GLA,2003,28258,0,1,1234295,24865,Married,0,24,501,Business,Poor
4843,40,Male,Free State,Self-employed,Postgraduate,14,Mercedes,A200,2023,51605,0,1,295725,6155,Widowed,0,6,340,Private,Poor
4844,61,Female,KwaZulu-Natal,Employed,Diploma,22,Mercedes,GLA,2010,8489,0,0,1027010,20717,Single,1,24,587,Private,Fair
4845,43,Male,Eastern Cape,Employed,Diploma,25,BMW,X5,2021,42435,0,1,1474146,29662,Single,0,6,705,Business,Good
4846,21,Female,Gauteng,Self-employed,High School,3,Ford,Ranger,2017,55840,0,1,615825,12592,Married,0,24,358,Business,Poor
4847,43,Female,North West,Self-employed,High School,25,Ford,EcoSport,2018,40381,0,1,1213307,24418,Divorced,1,12,596,Business,Fair
4848,57,Female,KwaZulu-Natal,Employed,High School,39,Ford,Ranger,2017,11910,0,0,993287,20030,Single,1,24,318,Business,Poor
4849,26,Male,Eastern Cape,Self-employed,Degree,8,Ford,Fiesta,2019,32034,1,0,793672,16115,Divorced,0,6,313,Private,Poor
4850,72,Male,North West,Retired,High School,46,Volkswagen,Golf,2014,29596,0,1,1229798,24752,Divorced,0,24,797,Business,Very Good
4851,22,Female,Limpopo,Unemployed,High School,4,Toyota,Corolla,2020,33339,1,0,1369190,27584,Married,1,24,502,Private,Poor
4852,73,Male,Mpumalanga,Retired,Diploma,5,Mercedes,C200,2014,50509,2,0,1140745,23055,Single,0,6,596,Private,Fair
4853,49,Male,Limpopo,Employed,Degree,31,Hyundai,Tucson,2008,26986,1,0,1287487,25892,Single,1,6,601,Private,Fair
4854,37,Female,North West,Employed,Diploma,19,Hyundai,i20,2022,47137,1,2,1231868,24811,Widowed,1,6,471,Private,Poor
4855,67,Female,Mpumalanga,Retired,Degree,49,BMW,320i,2007,18302,0,0,1336931,26872,Married,0,12,603,Private,Fair
4856,28,Female,Free State,Student,Degree,10,Hyundai,Creta,2022,33302,1,2,362283,7413,Single,0,24,597,Business,Fair
4857,32,Female,KwaZulu-Natal,Employed,Postgraduate,14,Mercedes,GLA,2009,27532,0,0,272171,5584,Divorced,0,24,846,Private,Excellent
4858,49,Female,Eastern Cape,Employed,Postgraduate,31,Volkswagen,Tiguan,2007,27489,0,1,1119678,22552,Single,0,6,399,Private,Poor
4859,45,Male,Eastern Cape,Self-employed,Postgraduate,18,BMW,X5,2010,7720,1,0,441897,9069,Widowed,1,6,675,Commercial,Good
4860,39,Female,KwaZulu-Natal,Employed,Diploma,21,Hyundai,i20,2020,32544,1,0,271379,5658,Divorced,0,6,821,Commercial,Excellent
4861,58,Male,Free State,Employed,Postgraduate,40,Hyundai,Tucson,2018,11776,1,0,538111,10932,Divorced,0,12,755,Business,Very Good
4862,34,Male,Northern Cape,Student,Postgraduate,1,Volkswagen,Golf,2011,16984,1,0,869914,17694,Divorced,0,12,565,Commercial,Poor
4863,43,Female,Limpopo,Employed,Diploma,17,BMW,320i,2006,59195,0,0,995479,20165,Single,1,12,400,Commercial,Poor
4864,61,Female,Eastern Cape,Employed,Degree,8,Mercedes,A200,2000,24115,1,0,723904,14739,Divorced,1,6,578,Commercial,Poor
4865,24,Male,Eastern Cape,Self-employed,Degree,6,Toyota,Corolla,2002,26267,0,0,451923,9257,Divorced,0,12,477,Business,Poor
4866,59,Female,North West,Self-employed,High School,20,Volkswagen,Golf,2022,50801,1,0,1459382,29429,Married,0,12,483,Business,Poor
4867,74,Male,Free State,Retired,High School,49,Mercedes,GLA,2012,24062,0,0,1150048,23170,Single,1,24,628,Commercial,Fair
4868,43,Female,KwaZulu-Natal,Employed,Postgraduate,25,Ford,Ranger,2003,13711,0,0,65380,1495,Widowed,1,24,423,Commercial,Poor
4869,42,Female,Eastern Cape,Self-employed,Diploma,24,Mercedes,C200,2022,11994,1,0,222999,4631,Single,1,12,397,Private,Poor
4870,27,Male,Mpumalanga,Student,Degree,9,BMW,118i,2009,33735,1,0,1492942,30045,Single,0,6,657,Business,Fair
4871,62,Male,Free State,Employed,Diploma,5,Hyundai,Creta,2005,14884,0,0,888596,18068,Single,0,12,439,Commercial,Poor
4872,36,Female,KwaZulu-Natal,Self-employed,High School,10,BMW,320i,2003,16695,0,1,201391,4315,Single,0,6,455,Commercial,Poor
4873,28,Female,KwaZulu-Natal,Employed,Postgraduate,6,Toyota,Hilux,2022,7631,0,0,1479173,29797,Divorced,1,24,785,Business,Very Good
4874,30,Female,Limpopo,Employed,High School,7,BMW,118i,2007,29590,0,0,1102496,22295,Married,1,6,457,Business,Poor
4875,70,Male,North West,Self-employed,High School,35,BMW,320i,2013,57705,0,0,104791,2313,Widowed,1,12,422,Commercial,Poor
4876,25,Female,Eastern Cape,Employed,Degree,7,Hyundai,i20,2023,18635,0,0,368501,7581,Single,0,12,349,Private,Poor
4877,57,Female,Gauteng,Unemployed,Diploma,39,Hyundai,i20,2022,6342,0,2,727180,14753,Single,1,6,419,Commercial,Poor
4878,21,Female,Free State,Employed,Degree,3,Toyota,Hilux,2017,31714,1,0,173441,3668,Married,1,6,430,Private,Poor
4879,64,Female,Northern Cape,Employed,Degree,24,Toyota,Fortuner,2007,16173,0,1,880824,17857,Divorced,1,12,438,Commercial,Poor
4880,48,Male,Mpumalanga,Self-employed,High School,29,BMW,X5,2004,49300,0,0,928456,18746,Widowed,0,24,650,Private,Fair
4881,45,Male,Eastern Cape,Unemployed,Postgraduate,27,Mercedes,GLA,2013,6503,0,0,1052028,21183,Married,1,12,832,Private,Excellent
4882,28,Male,Eastern Cape,Student,High School,10,Mercedes,C200,2021,8170,0,1,1202142,24253,Divorced,0,24,411,Business,Poor
4883,60,Female,KwaZulu-Natal,Self-employed,Diploma,2,Ford,Fiesta,2014,15227,1,0,1206787,24350,Widowed,1,12,658,Private,Fair
4885,66,Female,Eastern Cape,Retired,Degree,2,Toyota,Corolla,2016,47285,1,0,880044,17874,Single,0,24,519,Business,Poor
4886,64,Male,Free State,Employed,Diploma,38,Hyundai,i20,2003,57003,1,1,741485,15021,Married,0,6,655,Business,Fair
4887,69,Male,North West,Retired,Diploma,18,BMW,118i,2020,43921,0,0,668064,13536,Single,1,6,692,Private,Good
4888,55,Male,Northern Cape,Employed,Diploma,37,Ford,Fiesta,2019,10558,1,0,1140385,22952,Married,1,12,812,Business,Excellent
4889,41,Male,Mpumalanga,Employed,Diploma,7,Volkswagen,Polo,2012,49566,0,0,135752,2952,Divorced,0,6,482,Private,Poor
4890,71,Female,Gauteng,Retired,High School,49,Volkswagen,Golf,2014,44190,1,0,98491,2078,Divorced,1,12,782,Private,Very Good
4891,74,Male,Eastern Cape,Retired,Diploma,4,Hyundai,i20,2008,9011,1,0,1464169,29551,Widowed,1,6,593,Commercial,Fair
4892,64,Male,Western Cape,Employed,High School,44,Hyundai,Tucson,2016,58380,0,0,273484,5656,Divorced,0,12,756,Commercial,Very Good
4893,48,Female,Gauteng,Unemployed,Postgraduate,30,BMW,320i,2002,38283,1,0,535388,10900,Married,0,24,824,Commercial,Excellent
4894,58,Male,Free State,Unemployed,Diploma,40,Mercedes,GLA,2008,13605,0,0,1002074,20190,Married,1,24,740,Business,Very Good
